company_id,industry,company_founded,multiple
/c/SBVwFhMCBBIV,Other,1995.0,1.3728681487538308
/c/SBVwFg4EDhtdWR1Q,Information Technology,1994.0,1.5663579126432021
/c/SBVwBwkF,Healthcare and Biotech,1995.0,12.843441081712829
/c/SBVwFQ0HBAEdCDoEGS0EDhkEHAYCCw==,Information Technology,1995.0,6.565370581737011
/c/SBVwFQ0fAAcBMhICFCwNEh8ABRw=,Information Technology,1996.0,46.62167549236425
/c/SBVwHQ8YCA0L,Healthcare and Biotech,1988.0,5.864629417037278
/c/SBVwERkfFw0CCDoJEysDDhkOGw==,Information Technology,1996.0,118.48485182928034
/c/SBVwFg0eADcMAgQTKSwNEh8ABRw=,Information Technology,1996.0,136.72928270579547
/c/SBVwFxMEFhsYAhcLEiwrEgQDHBgMFwI=,Information Technology,1996.0,9.994683923801976
/c/SBVwFQwKHwcB,Other,1994.0,8.139410754273463
/c/SBVwERkKBhwwHgYOEzEXBBg=,Healthcare and Biotech,1995.0,102.78799654743007
/c/SBVwFw4GCB4OGAkTKTwbDA==,Information Technology,1996.0,6.032298968024191
/c/SBVwAAgIDg0bHjoEGTI=,Information Technology,1995.0,23.242174033774795
/c/SBVwGgAYDQcNDDoJEysDDhkOGw==,Information Technology,1993.0,5.856739951364601
/c/SBVwGgAFCgsHBBU=,Information Technology,1996.0,0.0
/c/SBVwABMKCxsCDBU=,Information Technology,1994.0,0.0
/c/SBVwEBgG,Information Technology,1994.0,1.1458377645209368
/c/SBVwFRcOFhwO,Information Technology,1996.0,8.347297803589845
/c/SBVwFhMEBAwMDBYTKTwbDA==,Other,1995.0,2.4884045660551886
/c/SBVwGgQcAg0BMhcCBSoYFRg6CwAfFQgEPgAIBAs=,Information Technology,1994.0,2.3925703607930653
/c/SBVwFhQIBA==,Other,1993.0,2.6963446520619874
/c/SBVwHAQYDgk=,Healthcare and Biotech,1988.0,1.233882609165242
/c/SBVwHQ8dABocCAsCAg==,Information Technology,1996.0,20.665279089717508
/c/SBVwFQUNChoMCA==,Information Technology,1994.0,28.788081467057385
/c/SBVwBxQIBg0cHgMGFSsbExg6CwAA,Information Technology,1994.0,8.037704267399405
/c/SBVwFwAPAAYbAAADHzwVDQ==,Healthcare and Biotech,1996.0,1.4276739703480024
/c/SBVwBBMECAEBCBE=,Information Technology,1996.0,10.903340769374536
/c/SBVwFxgIChoK,Information Technology,1996.0,0.0
/c/SBVwEg4eCwwdFDoJEysDDhkOGw==,Information Technology,1996.0,208.10784352816603
/c/SBVwEgAfFQEfCA==,Information Technology,1989.0,9.468477620106853
/c/SBVwFQUECQcd,Healthcare and Biotech,1994.0,9.259469317248556
/c/SBVwABMCFgsKAwE=,Information Technology,1997.0,1.099251524244417
/c/SBVwGQgIFwcZCAsT,Healthcare and Biotech,1997.0,14.75338983517151
/c/SBVwFQMEEw0=,Information Technology,1993.0,40.04488283897112
/c/SBVwFQMCFwYKGQ==,Information Technology,1996.0,3.7205066413385146
/c/SBVwFwQbDQ0GCQ==,Healthcare and Biotech,1996.0,9.466684548049285
/c/SBVwBAkKFg0wCwoVAT4GBQ==,Healthcare and Biotech,1997.0,9.663520718975965
/c/SBVwAgQIERoGFQ==,Information Technology,1996.0,12.326048379853917
/c/SBVwHQ8PEBsdBBMCBA==,Information Technology,1996.0,7.68231486563408
/c/SBVwEQ4YBwEAGQAEHg==,Healthcare and Biotech,1997.0,0.8645131710752249
/c/SBVwAAgJBgc=,Information Technology,1997.0,6.278952671108071
/c/SBVwFwAZAA8GGwAVBQ==,Healthcare and Biotech,1997.0,0.0
/c/SBVwEA4eBwQKDgkOFTQ=,Information Technology,1996.0,3.7068721953546158
/c/SBVwBw4FEBswAwATATAGChg=,Information Technology,1997.0,83.54937712184613
/c/SBVwBhQJFwEM,Information Technology,1997.0,17.470616159134778
/c/SBVwAA4bCQkWCBc=,Information Technology,1997.0,0.3898721186055734
/c/SBVwGQQYFgkICAYLHzwf,Information Technology,1996.0,0.16423630560364555
/c/SBVwGQQPFgsOHQA=,Healthcare and Biotech,1996.0,19.431482536923326
/c/SBVwBAAZFwcb,Information Technology,1994.0,19.107539014632053
/c/SBVwHQYE,Other,1993.0,4.086193893700741
/c/SBVwBAAfDQQGCg0T,Information Technology,1993.0,16.317323699664815
/c/SBVwEg4TDQcDAQoQKSsRAgMLBwMCAg4TLA==,Healthcare and Biotech,1996.0,25.091706890438974
/c/SBVwBg4dDA==,Other,1997.0,36.87179561181609
/c/SBVwAwQJCQEBCDoEGTIZFAUMCw4ZDAgYLA==,Information Technology,1996.0,10.355542730381176
/c/SBVwGgQTEQsOHwE=,Information Technology,1996.0,57.16673811721302
/c/SBVwGxMfDQcZBBEG,Healthcare and Biotech,1992.0,2.4115446229695374
/c/SBVwFRMIER0d,Healthcare and Biotech,1996.0,0.34568071560805386
/c/SBVwHQ8fFwkYDBcC,Information Technology,1996.0,21.203099611551046
/c/SBVwHA4GABsbAhcCKTwbDA==,Information Technology,1993.0,29.18167258193996
/c/SBVwEQ8ICgUCCBcEEwAdDwg=,Information Technology,1995.0,10.027743589592061
/c/SBVwHwQSCwcbCDoUDywABAYW,Information Technology,1995.0,22.071658937268047
/c/SBVwGQATHA8KAw==,Healthcare and Biotech,1996.0,20.928878681914558
/c/SBVwFQIIEAUKGRcOFSw=,Healthcare and Biotech,1996.0,0.3844803157181087
/c/SBVwFwQZABs=,Healthcare and Biotech,1993.0,7.353055197221953
/c/SBVwAggfBAQcBAIJBQ==,Information Technology,1996.0,7.624178769433817
/c/SBVwFwIJCw==,Information Technology,1997.0,6.588784921427606
/c/SBVwHAgMDTcbAhICBAAHDg0RHw4fAA==,Information Technology,1996.0,0.0
/c/SBVwHAQKCRwHHhEVEz4Z,Healthcare and Biotech,1990.0,5.9457869380150745
/c/SBVwFRUDABoAHg==,Information Technology,1998.0,24.822701834972744
/c/SBVwEAQZCBwKDg04HzEABBkLCRsECgkXMw==,Healthcare and Biotech,1996.0,3.906079912189189
/c/SBVwBgQGBBoe,Other,1993.0,15.192466215102662
/c/SBVwBgQHAB4OAwYCAjoXCQ==,Information Technology,1996.0,2.0095870815377515
/c/SBVwBxgIBAUAHwA4GDoAFgQXAxwyVw==,Information Technology,1998.0,160.94272951532525
/c/SBVwFgQFBgACDBcMKSwADhkEDwoyDAkYMAIAHwwHAR4=,Information Technology,1998.0,2.9551849957463827
/c/SBVwFwkCCQEcAgMT,Information Technology,1997.0,1.751556801364394
/c/SBVwFwkZCgUOGQwUKTERFRwKGgQe,Information Technology,1998.0,111.15816575941231
/c/SBVwBwgMDRwfDBEP,Information Technology,1998.0,47.384829803657915
/c/SBVwFwgfBAwAAw==,Information Technology,1996.0,0.16219345795832865
/c/SBVwBAQZAA8dBAsCKSwRDAI=,Information Technology,1990.0,2.9333757636975584
/c/SBVwBwQKERwDCDoAEzERFQIGGw==,Healthcare and Biotech,1998.0,9.316545923779
/c/SBVwEQ8YAAUNAQA4FTAZDB4LAQwMEQ4ZMQc=,Information Technology,1997.0,0.01790404828907805
/c/SBVwBwkOCQQMDBYC,Information Technology,1993.0,0.37683099963948263
/c/SBVwGxEHDAYEMgYIGzIBDwIGCRsECgkF,Information Technology,1995.0,145.61665719129073
/c/SBVwBggPAg0YDBw4BSYH,Information Technology,1997.0,1.0532474613858984
/c/SBVwBxUEFwkICAsCAigbEwAW,Information Technology,1998.0,60.789955664375306
/c/SBVwGgQEEwEcBAoJKTcNEQ4XGxYeEQIbLA==,Information Technology,1995.0,0.05237829288348522
/c/SBVwAAQHABsbHwAGGw==,Information Technology,1998.0,3.626942482905353
/c/SBVwAAQHABoO,Information Technology,1998.0,8.435164716859791
/c/SBVwGgQfFRoA,Information Technology,1991.0,2.650917133264132
/c/SBVwGgQfHw0dAg==,Information Technology,1997.0,111.64973451594494
/c/SBVwEwQODgYKGQ==,Other,1993.0,156.58649679596675
/c/SBVwGgQeFwcfDAYC,Healthcare and Biotech,1997.0,13.009145311419926
/c/SBVwBxgGBwEAAw==,Healthcare and Biotech,1995.0,2.6340651494894516
/c/SBVwBxgHBAYbHwo=,Information Technology,1998.0,0.1088267446355736
/c/SBVwGggMDRwJBBcCKSwbBx8SCR0I,Information Technology,1997.0,0.37028692808062585
/c/SBVwFxgdAAEDAQQJFTo=,Information Technology,1997.0,0.9440684280238014
/c/SBVwFwAHCQELGBYUGTkAFgoXDQ==,Information Technology,1996.0,4.483027596442243
/c/SBVwFwAGBxoGCQICKS8bEgIRAQADDAkRAAcYGBENAh4=,Information Technology,1993.0,1.3842392753814161
/c/SBVwGwwFAAcB,Information Technology,1998.0,4.927158962827877
/c/SBVwGRMCOgEBGQAVADoaFQIKBhw=,Healthcare and Biotech,1998.0,0.44437401509192065
/c/SBVwHQMKFgEc,Information Technology,1996.0,31.507511973018907
/c/SBVwExMEEhwHMgsCAigbEwAW,Information Technology,1998.0,21.187787622653882
/c/SBVwFRAeBAYbBBMC,Information Technology,1997.0,55.17152682931255
/c/SBVwHgQfBwQaCDoGHy0DABIW,Other,1998.0,6.827583506541298
/c/SBVwEBMeAhsbAhcCKTwbDA==,Other,1998.0,34.23796609789127
/c/SBVwFVI0BgcCABAJHzwVFQIKBhw=,Information Technology,1996.0,1.495064287964158
/c/SBVwGQAfFwEXMhYCGzYXDgUBHQwZChU=,Information Technology,1998.0,6.190732053517668
/c/SBVwGQAFBA8KCQoFHDoXFRg=,Information Technology,1997.0,0.8384153352880827
/c/SBVwHQUdDA8GAQ==,Information Technology,1998.0,15.152339973060954
/c/SBVwHRMEBwcb,Information Technology,1990.0,26.792294813859424
/c/SBVwHQUOCwEXMhUPFy0ZAAgAHRsEBgYaLA==,Healthcare and Biotech,1998.0,4.180208235176649
/c/SBVwGQAMCAkwCQAUHzgaPgoQHAAABBMfMBo=,Information Technology,1997.0,8.718940664863535
/c/SBVwFQ0HChwwDgoKGyoaCAgEHAYCCxQ=,Information Technology,1996.0,4.760034785801338
/c/SBVwDAIEEAYbCBc=,Other,1997.0,2.5280366222908444
/c/SBVwHQ8NDAsAHxU=,Information Technology,1994.0,1.3804202013355273
/c/SBVwEAgMDBwOAToOGy8VAh86Wg==,Information Technology,1997.0,62.30582610413883
/c/SBVwHRUTBjcMAhcXGS0VFQIKBg==,Information Technology,1997.0,33.793669466053885
/c/SBVwGQAZDg0bCwwVBSs=,Information Technology,1996.0,0.004059350920463073
/c/SBVwGAQTDAsAAzoAEzERFQIGGw==,Healthcare and Biotech,1995.0,9.385088852702937
/c/SBVwFQIEFwwOMhEPEy0VEQ4QHAYOFg==,Healthcare and Biotech,1995.0,0.6451544033105574
/c/SBVwFRMCFhwOHgoBAgAXDhkVBx0MEQ4ZMQ==,Information Technology,1998.0,0.0
/c/SBVwFRMfDBsbCQwVEzwAPggKBQ==,Other,1996.0,27.932516022214664
/c/SBVwHQ0HEAUGAwQ=,Healthcare and Biotech,1998.0,35.59931142398142
/c/SBVwHRIDDBg=,Information Technology,1997.0,6.0533571739588234
/c/SBVwGgUYFTcMAhcXGS0VFQIKBg==,Information Technology,1997.0,0.8083214328210381
/c/SBVwABMKDh0c,Information Technology,1996.0,0.0
/c/SBVwDQ4eBg0BGRcOFQ==,Information Technology,1994.0,1.7321233637000153
/c/SBVwABMKAQ0aADoJGSgrFw4XHAYOBAsYOgA=,Information Technology,1998.0,35.48728313215643
/c/SBVwGAgdABgKHxYIGA==,Information Technology,1995.0,11.13539048757009
/c/SBVwFwgKCg==,Information Technology,1999.0,3.5818397767433976
/c/SBVwEw4EAgQK,Information Technology,1998.0,109.72055517230334
/c/SBVwAAgbFQEBChUIHzEAPh8ACwcDCgsZOB0EGA==,Information Technology,1999.0,11.550429713067087
/c/SBVwAggZER0OAToVEzMbAgoRAQADOgQZMg==,Other,1998.0,2.4024076461474713
/c/SBVwFwQFEQ0dDwAGGwAdDwg=,Information Technology,1999.0,0.17936069491900536
/c/SBVwBRIfAAsH,Information Technology,1998.0,0.0
/c/SBVwEQMGOhsAARATHzAaEg==,Information Technology,1999.0,0.03286505300569556
/c/SBVwFw4ZBg0fGToTHjoGABsAHRsEBhQ=,Healthcare and Biotech,1998.0,34.90208157083691
/c/SBVwEQICFwsDCA==,Information Technology,1999.0,3.7674951679496105
/c/SBVwFhUZBAwKMgYIGw==,Information Technology,1990.0,0.833792895280107
/c/SBVwFQ0KFQkICDoEGTI=,Other,1996.0,4.115290895209076
/c/SBVwFxgEEQk=,Information Technology,1999.0,14.911644145034122
/c/SBVwFQ0OFxwc,Information Technology,1998.0,0.0
/c/SBVwFwAHDA0BGToTEzwcDwQJBwgEABQ=,Information Technology,1999.0,2.229765814203102
/c/SBVwAwQJFgELCBYTGS0N,Information Technology,1996.0,0.47178372548673264
/c/SBVwEQ0KFhwGDjoJEysDDhkOGw==,Information Technology,1999.0,5.4383047768441966
/c/SBVwBxUeAw4wAAADHz4=,Other,1998.0,18.85555771663115
/c/SBVwFwAGDBwdAg==,Healthcare and Biotech,1998.0,3.9970174625911046
/c/SBVwFQ0HOgoaHgwJEywH,Information Technology,1999.0,3.528693452435608
/c/SBVwEAgMDBwOAToXFy8REzRX,Information Technology,1995.0,0.19447272397635282
/c/SBVwBxUEFw0OCgA4GDoAFgQXAwYDAjgCOhcJBQoEAAoMAgU=,Information Technology,1999.0,4.03543124183694
/c/SBVwEg0eDAwGCgg=,Healthcare and Biotech,1999.0,4.200233035295413
/c/SBVwGw8NDAoKHzoEGTIZFAUMCw4ZDAgYLA==,Information Technology,1999.0,1.8046890259620851
/c/SBVwFg0eABsbDBc4FTAZDB4LAQwMEQ4ZMQc=,Information Technology,1998.0,1.2849155350924641
/c/SBVwGxEOCwkGHw==,Information Technology,1999.0,2.923451786450892
/c/SBVwAggfBAUGAwwE,Other,1999.0,13.423561513452855
/c/SBVwBRQCEw0dMgwJFQ==,Information Technology,1999.0,0.7211822206441282
/c/SBVwFwAZFQkdGRYTEzwcDwQJBwgEABQ=,Information Technology,1997.0,0.2411562092867921
/c/SBVwFQwJABowAwATATAGChg=,Information Technology,1998.0,7.969902472164902
/c/SBVwGxMEOgQACgwE,Information Technology,1997.0,44.019280695568064
/c/SBVwEQUYCQ==,Information Technology,1998.0,2.6300355991194064
/c/SBVwHQ8dDB4AHgAJBTo=,Healthcare and Biotech,1998.0,1.1020553363860754
/c/SBVwBD4IEAoK,Information Technology,1999.0,5.201883073428901
/c/SBVwFwQHChAGDgQ=,Information Technology,1996.0,0.08426051205873626
/c/SBVwFw0CBgMMAggKEy0XBA==,Information Technology,1996.0,12.566472971266062
/c/SBVwEhQOAgc=,Information Technology,1999.0,2.092699131662546
/c/SBVwHRceFg==,Information Technology,1999.0,0.0
/c/SBVwGQ4JFgAAHQ==,Other,1998.0,0.0
/c/SBVwFRIIDAc=,Information Technology,1999.0,0.6959182807505555
/c/SBVwERIfHAQK,Other,1998.0,0.0
/c/SBVwBwASDBw=,Information Technology,1999.0,0.0
/c/SBVwAgQHDAcwDgoKGyoaCAgEHAYCCxQ=,Information Technology,1998.0,0.44161639035067063
/c/SBVwBAQfFhwAHwA=,Information Technology,1998.0,0.6706708423851495
/c/SBVwEA4dFQAOHwg=,Healthcare and Biotech,1995.0,4.709397959177949
/c/SBVwHAQSEgEdCA==,Information Technology,1999.0,6.36491990453244
/c/SBVwBAgIEQcdBBY4HzEABBkECxsEEwI=,Information Technology,1994.0,0.5027109185971173
/c/SBVwAgAIBBwGAgsUBjAAPggKBQ==,Other,1997.0,1.9940072607851052
/c/SBVwEAQYDA8BMhIOAjcdDzQXDQ4ODQ==,Other,1998.0,1707.4667408984703
/c/SBVwFREbFhwdCAQK,Information Technology,1999.0,0.6725737454168591
/c/SBVwHwQFABAO,Information Technology,1987.0,1.147915920543451
/c/SBVwBQUEERs=,Other,1998.0,0.22312312934678263
/c/SBVwBwAHDA0BGToUAy0TCAgEBDAZAAQeMRsNBAIBCh4=,Healthcare and Biotech,1999.0,23.569455878018445
/c/SBVwGQ4PAAUwDBcT,Information Technology,1998.0,4.825580365134968
/c/SBVwABMCFR8GHwA=,Information Technology,1997.0,13.642173909964693
/c/SBVwFRQfDQ0BGQAE,Information Technology,1998.0,4.439413445625822
/c/SBVwEQ8YDAUwDgoVBjAGAB8MBwE=,Information Technology,1998.0,0.08921219833478157
/c/SBVwERcO,Other,1998.0,4.460743743249886
/c/SBVwBAQEFQQKHQY=,Information Technology,1999.0,97.11955762371787
/c/SBVwHAAHAzcMAgg=,Other,1999.0,18.624100561930977
/c/SBVwERkfAAYcBAcOGjYAGA==,Information Technology,1998.0,10.892155288586098
/c/SBVwHQwOAQEaAA==,Information Technology,1998.0,0.0
/c/SBVwBgQHBBEHCAQLAjc=,Information Technology,1998.0,0.5206348039702414
/c/SBVwBwISCw0XBBY=,Healthcare and Biotech,1999.0,0.21351690255809513
/c/SBVwGA4MDBsbBAYUKTwbDA==,Information Technology,2000.0,0.0629382435537313
/c/SBVwFw4FAwcdAAQ4AjcREwoVDRoZDAQF,Healthcare and Biotech,1999.0,3.819084630454491
/c/SBVwEA4fCQcIBB0=,Information Technology,2000.0,0.0
/c/SBVwAwkKCQ0wDgoKGyoaCAgEHAYCCxQ=,Information Technology,1998.0,0.5467134165112364
/c/SBVwEQ8fFwEcHQ0CBDo=,Information Technology,2000.0,1.375379745951529
/c/SBVwRVM0AAYbHwAXBDoaBB4XAQEK,Information Technology,2000.0,0.0
/c/SBVwBxUZBBwKCgwEKTsVFQo6CwAfFQ==,Information Technology,1999.0,13.327683310116374
/c/SBVwBwgOCwYOFQ==,Information Technology,1998.0,0.10765059581341421
/c/SBVwBgkKFRsACRw4GDoAFgQXAxw=,Information Technology,2000.0,3.060648038220197
/c/SBVwFQgIAAYb,Information Technology,2000.0,13.53915099645715
/c/SBVwGg4IFR0DHgA=,Information Technology,2000.0,0.09596497451588613
/c/SBVwGg4GDAYaAA==,Information Technology,1999.0,1.3544071326793907
/c/SBVwFhQHCQAAHws=,Information Technology,1999.0,3.0819624125101632
/c/SBVwAwAdABsCBBEPKTERFRwKGgQe,Information Technology,2000.0,3.7346731002863733
/c/SBVwFxgbFw0cHg==,Information Technology,1997.0,0.9898793394594578
/c/SBVwAwQJEgkcBQAV,Information Technology,1999.0,7.502392565200646
/c/SBVwFhgfAAUADwwLEw==,Information Technology,2000.0,4.957067808106838
/c/SBVwFw4FEQEBGAoSBQAXDgYVHRsECwA=,Information Technology,1998.0,1.546385185341657
/c/SBVwFwANABgdCBYU,Other,1999.0,39.70437965716865
/c/SBVwHwgFEQ0dDA==,Information Technology,2000.0,8.430672321908043
/c/SBVwHQ8fABofCAQM,Information Technology,2000.0,1.6820589113534088
/c/SBVwBxUeAQEAMhYeBSsRDBg6Wg==,Information Technology,1997.0,0.02924160991973071
/c/SBVwBwIDCgcDAwAT,Information Technology,1998.0,4.340743075027946
/c/SBVwAwQJBgEbFA==,Information Technology,1997.0,0.6593076400384923
/c/SBVwEQ8dABsbAwAT,Information Technology,1999.0,0.12441061656797356
/c/SBVwHQ8dDAcwHgoBAigVEw4=,Information Technology,2000.0,1.2963872529399678
/c/SBVwEQwKAg0AAw==,Healthcare and Biotech,1998.0,28.7696293440016
/c/SBVwERIfBBoO,Information Technology,1999.0,0.8133895599123305
/c/SBVwBAAIDg0bMgECBTYTDw==,Information Technology,1999.0,0.04612075957012427
/c/SBVwBAACCgY=,Healthcare and Biotech,2000.0,1.0435855435478636
/c/SBVwBAQZFgkW,Information Technology,2000.0,0.1638153591165991
/c/SBVwEgAYEQoAAg4OGDg=,Information Technology,2000.0,3.39924056372395
/c/SBVwFwYCOhgHDBcKFzwRFB8MCw4BFg==,Healthcare and Biotech,1998.0,5.144919420351409
/c/SBVwERICCQEMAgs=,Information Technology,2000.0,2.8518402908822975
/c/SBVwFwkKCw8GAwIQGS0YBRg=,Information Technology,1999.0,2.243723948420671
/c/SBVwHRIeFRgDBA==,Information Technology,1999.0,0.3856763653093218
/c/SBVwFQIfCgYOMhECFTcaDgcKDwYIFg==,Information Technology,2000.0,7.1211534450313945
/c/SBVwGAgNAAQGAwA4BTwdBAURAQkEBg==,Healthcare and Biotech,1998.0,0.6934154950592868
/c/SBVwGAgMDRwfAgwJAjo=,Information Technology,1998.0,0.0
/c/SBVwERgOEQ0MBToXHj4GDAoGDRoZDAQXMwc=,Healthcare and Biotech,2000.0,24.997736831994434
/c/SBVwHRIECR4K,Information Technology,1999.0,0.0
/c/SBVwBwwKFxwKHBAOBg==,Information Technology,2000.0,7.731892599457916
/c/SBVwHg4JFQkdGQsCBCw=,Information Technology,2000.0,0.9552672358551964
/c/SBVwEggJABobCAYPKTERFRwKGgQe,Information Technology,2000.0,7.206088708406244
/c/SBVwFQUOFRwdDA==,Information Technology,1996.0,0.791899355206483
/c/SBVwFw4GCB0BBBYXFzwR,Information Technology,1999.0,1.0514811610137689
/c/SBVwBxEEEQ4GHwA=,Information Technology,1996.0,0.8926727406843776
/c/SBVwDg4FBBoKMggCEjYXAAc6GxYeEQIbLA==,Healthcare and Biotech,1999.0,0.7233204132250016
/c/SBVwHQ8dABsbBBY=,Information Technology,2000.0,1.2353889904712232
/c/SBVwBBMECAccGQ==,Information Technology,1999.0,0.0
/c/SBVwFQUBCgEBCAE4FTAaEh4JHAYDAg==,Information Technology,2000.0,2.099670483820758
/c/SBVwBgAbFQcdCDoTEzwcDwQJBwgEABQ=,Information Technology,2000.0,2.3390286467197936
/c/SBVwBAkECw0bBAY4BSYHFQ4IGw==,Information Technology,1994.0,1.1746557151964359
/c/SBVwHgAICgocMhcOGzoYDTQJAQIEEQIS,Information Technology,1997.0,0.37441562437677917
/c/SBVwEggNEREAAwA=,Information Technology,1999.0,8.936814248506575
/c/SBVwBwQGFwcMBg==,Other,2000.0,1.6300158476748656
/c/SBVwFwQFEQ0dHQoUAg==,Information Technology,1999.0,0.3351950516286623
/c/SBVwBBMCBg0dGAsJEy0=,Other,1999.0,0.8348281144267318
/c/SBVwBwwKFxwMDAsGGg==,Information Technology,2000.0,0.0
/c/SBVwAwAdABsKGToTEzwcDwQJBwgEABQ=,Information Technology,2000.0,2.486362909443333
